Date,Engine Hours (Hrs),Idle Hours (Hrs),Fuel Consumption (Litres),Capacity (Litres),Operational Intensity (%),Active Time (%),Capacity Utilization (%),Active Equipment (#)
"2025-03-30T10:00:00Z","24.15","10.79","1566.98","3750.00","41.79","96.59","43.26","25.00"
"2025-03-30T09:00:00Z","24.30","8.44","1777.88","3750.00","47.41","97.20","48.77","25.00"
"2025-03-30T08:00:00Z","24.55","10.54","1633.78","3750.00","43.57","98.21","44.36","25.00"
"2025-03-30T07:00:00Z","25.05","8.29","1965.71","3750.00","52.42","100.20","52.31","25.00"
"2025-03-30T06:00:00Z","24.85","8.95","1755.80","3750.00","46.82","99.41","47.10","25.00"
"2025-03-30T05:00:00Z","25.00","10.52","1668.64","3750.00","44.50","100.00","44.50","25.00"
"2025-03-30T04:00:00Z","24.10","7.36","1873.48","3750.00","49.96","96.40","51.83","25.00"
"2025-03-30T03:00:00Z","24.30","7.10","1960.13","3750.00","52.27","97.20","53.78","25.00"
"2025-03-30T02:00:00Z","23.75","8.42","1664.13","3600.00","46.23","98.95","46.72","24.00"
"2025-03-30T01:00:00Z","24.10","10.26","1356.29","3600.00","37.67","100.42","37.52","24.00"
"2025-03-30T00:00:00Z","23.46","7.12","1854.43","3600.00","51.51","97.74","52.70","24.00"
"2025-03-29T23:00:00Z","23.05","7.80","1739.25","3600.00","48.31","96.05","50.30","24.00"
"2025-03-29T22:00:00Z","23.00","6.83","1894.65","3450.00","54.92","100.00","54.92","23.00"
"2025-03-29T21:00:00Z","23.10","6.12","1966.64","3600.00","54.63","96.25","56.76","24.00"
"2025-03-29T20:00:00Z","22.55","7.09","1774.77","3600.00","49.30","93.95","52.47","24.00"
"2025-03-29T19:00:00Z","24.20","8.28","1849.14","3750.00","49.31","96.79","50.94","25.00"
"2025-03-29T18:00:00Z","23.30","7.77","1720.85","3600.00","47.80","97.08","49.24","24.00"
"2025-03-29T17:00:00Z","21.60","7.71","1572.31","3300.00","47.65","98.17","48.53","22.00"
"2025-03-29T16:00:00Z","22.74","7.12","1849.64","3450.00","53.61","98.89","54.21","23.00"
"2025-03-29T15:00:00Z","23.45","7.88","1764.21","3600.00","49.01","97.71","50.16","24.00"
"2025-03-29T14:00:00Z","23.60","8.56","1542.64","3600.00","42.85","98.35","43.57","24.00"
"2025-03-29T13:00:00Z","23.00","10.63","1319.63","3450.00","38.25","100.00","38.25","23.00"
"2025-03-29T12:00:00Z","23.85","8.21","1518.57","3600.00","42.18","99.38","42.45","24.00"
"2025-03-29T11:00:00Z","24.60","10.57","1348.59","3900.00","34.58","94.62","36.55","26.00"
"2025-03-29T10:00:00Z","24.00","9.21","1480.78","3600.00","41.13","100.00","41.13","24.00"
"2025-03-29T09:00:00Z","23.10","6.69","1686.90","3600.00","46.86","96.26","48.68","24.00"
"2025-03-29T08:00:00Z","24.00","7.14","1717.93","3600.00","47.72","100.00","47.72","24.00"
"2025-03-29T07:00:00Z","22.35","7.21","1647.28","3450.00","47.75","97.17","49.14","23.00"
"2025-03-29T06:00:00Z","22.80","5.89","1863.43","3450.00","54.01","99.13","54.49","23.00"
"2025-03-29T05:00:00Z","22.90","7.99","1641.67","3450.00","47.58","99.56","47.79","23.00"
"2025-03-29T04:00:00Z","23.05","7.09","1748.35","3450.00","50.68","100.21","50.57","23.00"
"2025-03-29T03:00:00Z","23.15","7.60","1742.53","3600.00","48.40","96.46","50.18","24.00"
"2025-03-29T02:00:00Z","23.10","6.36","1934.81","3600.00","53.74","96.25","55.84","24.00"
"2025-03-29T01:00:00Z","22.85","10.59","1380.48","3450.00","40.01","99.35","40.28","23.00"
"2025-03-29T00:00:00Z","23.00","8.63","1621.18","3450.00","46.99","99.99","46.99","23.00"
"2025-03-28T23:00:00Z","22.70","8.03","1722.42","3600.00","47.84","94.59","50.58","24.00"
"2025-03-28T22:00:00Z","22.65","8.65","1584.09","3450.00","45.92","98.48","46.62","23.00"
"2025-03-28T21:00:00Z","22.55","9.27","1523.03","3450.00","44.15","98.04","45.03","23.00"
"2025-03-28T20:00:00Z","23.05","7.06","1792.61","3450.00","51.96","100.22","51.85","23.00"
"2025-03-28T19:00:00Z","22.65","8.15","1705.16","3600.00","47.37","94.36","50.19","24.00"
"2025-03-28T18:00:00Z","22.10","7.39","1653.47","3450.00","47.93","96.10","49.87","23.00"
"2025-03-28T17:00:00Z","23.40","9.17","1636.60","3600.00","45.46","97.49","46.63","24.00"
"2025-03-28T16:00:00Z","23.00","7.79","1696.81","3450.00","49.18","100.00","49.18","23.00"
"2025-03-28T15:00:00Z","22.25","7.10","1726.57","3450.00","50.05","96.73","51.74","23.00"
"2025-03-28T14:00:00Z","22.85","9.43","1472.46","3600.00","40.90","95.21","42.96","24.00"
"2025-03-28T13:00:00Z","22.95","13.20","1077.61","3450.00","31.24","99.78","31.30","23.00"
"2025-03-28T12:00:00Z","22.95","8.16","1590.58","3450.00","46.10","99.78","46.20","23.00"
"2025-03-28T11:00:00Z","23.05","8.02","1504.55","3600.00","41.79","96.04","43.51","24.00"
"2025-03-28T10:00:00Z","22.85","7.45","1479.40","3450.00","42.88","99.35","43.16","23.00"
"2025-03-28T09:00:00Z","22.60","7.35","1386.33","3450.00","40.18","98.26","40.89","23.00"
"2025-03-28T08:00:00Z","21.95","9.28","1386.16","3300.00","42.00","99.75","42.11","22.00"
"2025-03-28T07:00:00Z","22.00","6.28","1695.58","3300.00","51.38","100.00","51.38","22.00"
"2025-03-28T06:00:00Z","20.95","5.82","1578.05","3300.00","47.82","95.22","50.22","22.00"
"2025-03-28T05:00:00Z","20.70","7.64","1323.42","3150.00","42.01","98.57","42.62","21.00"
"2025-03-28T04:00:00Z","20.90","6.72","1419.22","3150.00","45.05","99.52","45.27","21.00"
"2025-03-28T03:00:00Z","21.20","7.90","1333.59","3300.00","40.41","96.37","41.94","22.00"
"2025-03-28T02:00:00Z","21.00","9.17","1256.81","3150.00","39.90","100.00","39.90","21.00"
"2025-03-28T01:00:00Z","20.80","12.13","964.06","3150.00","30.61","99.05","30.90","21.00"
"2025-03-28T00:00:00Z","22.55","10.08","1341.63","3450.00","38.89","98.04","39.66","23.00"
"2025-03-27T23:00:00Z","22.65","8.94","1562.79","3450.00","45.30","98.46","46.01","23.00"
"2025-03-27T22:00:00Z","23.30","10.56","1408.06","3450.00","40.81","101.32","40.28","23.00"
"2025-03-27T21:00:00Z","22.46","9.43","1514.14","3450.00","43.89","97.64","44.95","23.00"
"2025-03-27T20:00:00Z","23.50","8.38","1662.03","3600.00","46.17","97.90","47.16","24.00"
"2025-03-27T19:00:00Z","23.85","8.21","1726.81","3600.00","47.97","99.38","48.27","24.00"
"2025-03-27T18:00:00Z","23.90","8.57","1575.53","3600.00","43.76","99.58","43.95","24.00"
"2025-03-27T17:00:00Z","23.80","9.48","1476.20","3600.00","41.01","99.16","41.35","24.00"
"2025-03-27T16:00:00Z","23.95","9.07","1519.50","3600.00","42.21","99.79","42.30","24.00"
"2025-03-27T15:00:00Z","23.95","7.45","1663.94","3600.00","46.22","99.79","46.32","24.00"
"2025-03-27T14:00:00Z","24.00","7.44","1601.34","3600.00","44.48","100.00","44.48","24.00"
"2025-03-27T13:00:00Z","23.95","10.70","1088.18","3600.00","30.23","99.79","30.29","24.00"
"2025-03-27T12:00:00Z","23.85","8.79","1290.35","3600.00","35.84","99.38","36.07","24.00"
"2025-03-27T11:00:00Z","23.40","10.61","1135.73","3600.00","31.55","97.50","32.36","24.00"
"2025-03-27T10:00:00Z","23.70","9.66","1404.28","3600.00","39.01","98.75","39.50","24.00"
"2025-03-27T08:00:00Z","23.00","8.02","1588.28","3450.00","46.04","100.00","46.04","23.00"
"2025-03-27T06:00:00Z","21.85","8.94","1334.93","3450.00","38.69","99.32","38.96","22.00"
"2025-03-27T05:00:00Z","22.10","9.25","1304.95","3300.00","39.54","100.45","39.37","22.00"
"2025-03-27T04:00:00Z","21.85","6.94","1546.05","3300.00","46.85","99.32","47.17","22.00"
"2025-03-27T03:00:00Z","22.30","6.86","1605.78","3450.00","46.54","96.95","48.01","23.00"
"2025-03-27T02:00:00Z","22.40","8.35","1492.52","3450.00","43.26","97.39","44.42","23.00"
"2025-03-27T01:00:00Z","21.80","11.89","1086.98","3300.00","32.94","99.09","33.24","22.00"
"2025-03-27T00:00:00Z","21.61","9.14","1297.63","3300.00","39.32","98.21","40.04","22.00"
"2025-03-26T23:00:00Z","21.00","9.05","1266.29","3300.00","38.37","95.46","40.20","22.00"
"2025-03-26T22:00:00Z","20.65","8.97","1346.05","3150.00","42.73","98.33","43.46","21.00"
"2025-03-26T21:00:00Z","20.35","10.42","1233.24","3300.00","37.37","96.90","38.57","21.00"
"2025-03-26T20:00:00Z","20.90","10.13","1294.83","3300.00","39.24","94.98","41.31","22.00"
"2025-03-26T19:00:00Z","22.40","6.62","1629.42","3450.00","47.23","97.40","48.49","23.00"
"2025-03-26T18:00:00Z","22.70","6.84","1671.74","3600.00","46.44","94.58","49.10","24.00"
"2025-03-26T17:00:00Z","24.00","7.78","1773.83","3750.00","47.30","96.00","49.27","25.00"
"2025-03-26T16:00:00Z","23.05","5.95","1901.21","3600.00","52.81","96.04","54.99","24.00"
"2025-03-26T15:00:00Z","22.60","6.47","1745.67","3450.00","50.60","98.25","51.50","23.00"
"2025-03-26T14:00:00Z","22.65","8.16","1504.93","3450.00","43.62","98.48","44.29","23.00"
"2025-03-26T13:00:00Z","23.10","10.46","1275.27","3450.00","36.96","100.44","36.80","23.00"
"2025-03-26T12:00:00Z","22.75","10.39","1206.92","3450.00","34.98","98.92","35.37","23.00"
"2025-03-26T11:00:00Z","22.40","11.66","1081.63","3450.00","31.35","97.39","32.19","23.00"
"2025-03-26T10:00:00Z","23.05","9.75","1409.51","3450.00","40.86","100.22","40.77","23.00"
"2025-03-26T09:00:00Z","23.65","11.00","1454.74","3600.00","40.41","98.56","41.00","24.00"
"2025-03-26T08:00:00Z","24.00","10.45","1529.34","3600.00","42.48","100.00","42.48","24.00"
"2025-03-26T07:00:00Z","24.00","9.01","1596.79","3600.00","44.36","100.00","44.36","24.00"
"2025-03-26T06:00:00Z","23.05","7.08","1791.67","3450.00","51.93","100.22","51.82","23.00"
"2025-03-26T05:00:00Z","24.00","6.48","1925.87","3600.00","53.50","100.00","53.50","24.00"
"2025-03-26T04:00:00Z","23.90","7.07","1856.13","3600.00","51.56","99.58","51.78","24.00"
"2025-03-26T03:00:00Z","24.05","6.46","1935.28","3600.00","53.76","100.21","53.65","24.00"
"2025-03-26T02:00:00Z","23.95","7.28","1779.31","3600.00","49.43","99.79","49.53","24.00"
"2025-03-26T01:00:00Z","24.10","12.67","1258.77","3600.00","34.97","100.42","34.82","24.00"
"2025-03-26T00:00:00Z","23.65","7.98","1674.97","3600.00","46.53","98.54","47.21","24.00"
"2025-03-25T23:00:00Z","23.90","6.49","1848.17","3600.00","51.34","99.58","51.56","24.00"
"2025-03-25T22:00:00Z","24.00","6.23","1939.44","3600.00","53.87","100.00","53.87","24.00"
"2025-03-25T21:00:00Z","24.05","4.63","2088.84","3600.00","58.02","100.21","57.90","24.00"
"2025-03-25T20:00:00Z","23.75","7.21","1864.68","3600.00","51.80","98.94","52.35","24.00"
"2025-03-25T19:00:00Z","23.50","6.65","1807.80","3600.00","50.22","97.92","51.28","24.00"
"2025-03-25T18:00:00Z","22.15","8.13","1572.13","3600.00","43.67","92.30","47.31","24.00"
"2025-03-25T17:00:00Z","22.35","8.03","1608.42","3450.00","46.62","97.15","47.99","23.00"
"2025-03-25T16:00:00Z","22.95","6.69","1680.16","3600.00","46.67","95.63","48.80","24.00"
"2025-03-25T15:00:00Z","23.30","7.53","1732.35","3600.00","48.12","97.08","49.57","24.00"
"2025-03-25T14:00:00Z","22.65","9.44","1533.43","3450.00","44.45","98.48","45.13","23.00"
"2025-03-25T13:00:00Z","23.95","13.84","1161.18","3600.00","32.26","99.79","32.32","24.00"
"2025-03-25T12:00:00Z","23.70","11.49","1408.37","3600.00","39.12","98.76","39.61","24.00"
"2025-03-25T11:00:00Z","23.54","10.41","1355.36","3600.00","37.65","98.10","38.38","24.00"
"2025-03-25T10:00:00Z","23.95","9.03","1591.31","3600.00","44.20","99.79","44.29","24.00"
"2025-03-25T09:00:00Z","23.50","9.04","1563.82","3600.00","43.44","97.92","44.36","24.00"
"2025-03-25T08:00:00Z","23.00","8.12","1721.89","3450.00","49.91","100.00","49.91","23.00"
"2025-03-25T07:00:00Z","22.50","4.60","1882.92","3450.00","54.58","97.83","55.79","23.00"
"2025-03-25T06:00:00Z","21.35","4.56","1856.37","3300.00","56.25","97.04","57.97","22.00"
"2025-03-25T05:00:00Z","21.00","4.25","1824.51","3150.00","57.92","100.00","57.92","21.00"
"2025-03-25T04:00:00Z","21.20","4.08","1775.01","3300.00","53.79","96.36","55.82","22.00"
"2025-03-25T03:00:00Z","22.45","5.41","1746.10","3450.00","50.61","97.61","51.85","23.00"
"2025-03-25T02:00:00Z","22.05","7.05","1572.29","3450.00","45.57","95.87","47.54","23.00"
"2025-03-25T01:00:00Z","22.80","12.98","1074.96","3450.00","31.16","99.13","31.43","23.00"
"2025-03-25T00:00:00Z","23.20","6.85","1729.41","3450.00","50.13","100.87","49.70","23.00"
"2025-03-24T23:00:00Z","23.25","8.06","1597.11","3600.00","44.36","96.88","45.80","24.00"
"2025-03-24T22:00:00Z","22.75","6.78","1759.65","3450.00","51.00","98.91","51.57","23.00"
"2025-03-24T21:00:00Z","22.90","4.66","1945.10","3450.00","56.38","99.56","56.63","23.00"
"2025-03-24T20:00:00Z","22.05","6.61","1709.92","3450.00","49.56","95.87","51.70","23.00"
"2025-03-24T19:00:00Z","22.65","7.88","1623.37","3600.00","45.09","94.38","47.78","24.00"
"2025-03-24T18:00:00Z","22.40","7.41","1695.17","3450.00","49.14","97.41","50.44","23.00"
"2025-03-24T17:00:00Z","23.00","6.21","1826.78","3450.00","52.95","100.00","52.95","23.00"
"2025-03-24T16:00:00Z","22.15","7.22","1701.95","3450.00","49.33","96.30","51.23","23.00"
"2025-03-24T15:00:00Z","20.95","6.53","1657.99","3150.00","52.63","99.74","52.77","21.00"
"2025-03-24T14:00:00Z","21.95","8.38","1519.29","3300.00","46.04","99.77","46.15","22.00"
"2025-03-24T13:00:00Z","21.95","14.10","969.16","3300.00","29.37","99.77","29.44","22.00"
"2025-03-24T12:00:00Z","22.00","11.55","1232.21","3300.00","37.34","100.00","37.34","22.00"
"2025-03-24T11:00:00Z","22.00","10.29","1294.55","3300.00","39.23","100.00","39.23","22.00"
"2025-03-24T10:00:00Z","22.00","11.22","1221.15","3300.00","37.00","100.00","37.00","22.00"
"2025-03-24T09:00:00Z","21.95","12.30","1122.08","3450.00","32.52","95.44","34.08","23.00"
"2025-03-24T08:00:00Z","22.00","10.95","1287.93","3450.00","37.33","95.65","39.03","23.00"
"2025-03-24T07:00:00Z","23.00","9.73","1449.91","3600.00","40.28","100.01","40.27","23.00"
"2025-03-24T06:00:00Z","22.50","7.41","1591.22","3450.00","46.12","97.82","47.15","23.00"
"2025-03-24T05:00:00Z","23.10","8.59","1534.44","3450.00","44.48","100.45","44.28","23.00"
"2025-03-24T04:00:00Z","21.85","7.48","1595.51","3300.00","48.35","99.32","48.68","22.00"
"2025-03-24T03:00:00Z","22.85","7.08","1665.30","3450.00","48.27","99.35","48.58","23.00"
"2025-03-24T02:00:00Z","22.85","6.66","1815.51","3450.00","52.62","99.35","52.97","23.00"
"2025-03-24T01:00:00Z","22.00","9.85","1411.76","3300.00","42.78","100.00","42.78","22.00"
"2025-03-24T00:00:00Z","22.80","7.76","1679.47","3450.00","48.68","99.12","49.11","23.00"
"2025-03-23T23:00:00Z","22.60","6.55","1780.46","3450.00","51.61","98.26","52.52","23.00"
"2025-03-23T22:00:00Z","23.10","6.27","1791.70","3450.00","51.93","100.44","51.71","23.00"
"2025-03-23T21:00:00Z","23.05","6.51","1728.13","3450.00","50.09","100.20","49.99","23.00"
"2025-03-23T20:00:00Z","23.00","5.68","1922.54","3450.00","55.73","100.00","55.73","23.00"
"2025-03-23T19:00:00Z","22.15","7.35","1595.63","3450.00","46.25","96.31","48.02","23.00"
"2025-03-23T18:00:00Z","22.95","6.59","1708.04","3450.00","49.51","99.79","49.61","23.00"
"2025-03-23T17:00:00Z","23.00","8.94","1552.96","3600.00","43.14","95.83","45.01","24.00"
"2025-03-23T16:00:00Z","22.85","7.44","1614.91","3450.00","46.81","99.35","47.12","23.00"
"2025-03-23T15:00:00Z","22.95","8.12","1575.19","3450.00","45.66","99.78","45.76","23.00"
"2025-03-23T14:00:00Z","23.25","10.22","1455.14","3600.00","40.42","96.89","41.72","24.00"
"2025-03-23T13:00:00Z","23.00","13.09","1200.64","3450.00","34.80","100.00","34.80","23.00"
"2025-03-23T12:00:00Z","22.85","13.43","1133.62","3450.00","32.86","99.35","33.07","23.00"
"2025-03-23T11:00:00Z","23.00","13.31","1170.54","3450.00","33.93","100.00","33.93","23.00"
"2025-03-23T10:00:00Z","22.80","9.39","1532.09","3450.00","44.41","99.12","44.80","23.00"
"2025-03-23T09:00:00Z","22.90","9.27","1530.43","3450.00","44.36","99.56","44.56","23.00"
"2025-03-23T08:00:00Z","23.00","10.22","1378.27","3450.00","39.95","100.00","39.95","23.00"
"2025-03-23T07:00:00Z","22.40","9.75","1348.36","3450.00","39.08","97.40","40.12","23.00"
"2025-03-23T06:00:00Z","22.80","7.61","1586.09","3600.00","44.06","95.01","46.37","24.00"
"2025-03-23T05:00:00Z","23.69","7.56","1632.83","3600.00","45.36","98.72","45.95","24.00"
"2025-03-23T04:00:00Z","23.16","8.70","1558.43","3600.00","43.29","96.48","44.87","24.00"
"2025-03-23T03:00:00Z","22.95","7.56","1626.53","3450.00","47.15","99.78","47.25","23.00"
"2025-03-23T02:00:00Z","22.80","8.03","1656.44","3600.00","46.01","94.99","48.44","24.00"
"2025-03-23T01:00:00Z","22.90","11.49","1387.10","3450.00","40.21","99.56","40.38","23.00"
"2025-03-23T00:00:00Z","23.10","8.97","1542.91","3450.00","44.72","100.44","44.53","23.00"
"2025-03-22T23:00:00Z","22.95","7.21","1779.08","3450.00","51.57","99.78","51.68","23.00"
"2025-03-22T22:00:00Z","22.80","7.32","1683.41","3450.00","48.79","99.12","49.23","23.00"
"2025-03-22T21:00:00Z","22.50","6.67","1775.11","3450.00","51.45","97.82","52.60","23.00"
"2025-03-22T20:00:00Z","22.90","7.47","1668.79","3450.00","48.37","99.58","48.57","23.00"
"2025-03-22T19:00:00Z","22.60","8.09","1635.79","3450.00","47.41","98.26","48.25","23.00"
"2025-03-22T18:00:00Z","23.00","8.13","1736.71","3450.00","50.34","100.00","50.34","23.00"
"2025-03-22T17:00:00Z","22.50","7.17","1661.21","3450.00","48.15","97.84","49.21","23.00"
"2025-03-22T16:00:00Z","22.05","7.29","1613.56","3450.00","46.77","95.86","48.79","23.00"
"2025-03-22T15:00:00Z","21.80","7.16","1610.84","3300.00","48.81","99.07","49.27","22.00"
"2025-03-22T14:00:00Z","23.20","7.88","1601.06","3600.00","44.47","96.65","46.02","24.00"
"2025-03-22T13:00:00Z","22.75","13.04","1181.09","3450.00","34.23","98.91","34.61","23.00"
"2025-03-22T12:00:00Z","22.90","12.46","1221.92","3450.00","35.42","99.56","35.57","23.00"
"2025-03-22T11:00:00Z","22.90","13.41","1161.46","3450.00","33.67","99.56","33.81","23.00"
"2025-03-22T10:00:00Z","22.35","10.86","1301.26","3450.00","37.72","97.17","38.81","23.00"
"2025-03-22T09:00:00Z","22.70","9.12","1488.36","3450.00","43.14","98.70","43.71","23.00"
"2025-03-22T08:00:00Z","23.00","8.38","1461.21","3450.00","42.35","100.00","42.35","23.00"
"2025-03-22T07:00:00Z","22.85","10.61","1399.45","3450.00","40.56","99.33","40.84","23.00"
"2025-03-22T06:00:00Z","22.85","10.11","1404.78","3450.00","40.72","99.35","40.99","23.00"
"2025-03-22T05:00:00Z","23.35","9.17","1486.49","3600.00","41.29","97.29","42.44","24.00"
"2025-03-22T04:00:00Z","23.80","7.97","1662.95","3600.00","46.19","99.16","46.58","24.00"
"2025-03-22T03:00:00Z","23.65","8.48","1675.68","3600.00","46.55","98.54","47.24","24.00"
"2025-03-22T02:00:00Z","24.10","10.02","1497.29","3750.00","39.93","96.39","41.42","25.00"
"2025-03-22T01:00:00Z","23.90","10.18","1433.93","3600.00","39.83","99.59","39.99","24.00"
"2025-03-22T00:00:00Z","23.45","10.07","1418.36","3600.00","39.40","97.71","40.32","24.00"
"2025-03-21T23:00:00Z","23.60","9.23","1551.84","3600.00","43.11","98.33","43.84","24.00"
"2025-03-21T22:00:00Z","23.55","7.31","1771.68","3750.00","47.24","94.21","50.15","25.00"
"2025-03-21T21:00:00Z","23.65","8.25","1677.75","3600.00","46.60","98.54","47.30","24.00"
"2025-03-21T20:00:00Z","23.40","9.01","1607.49","3750.00","42.87","93.60","45.80","25.00"
"2025-03-21T19:00:00Z","24.05","7.62","1745.91","3600.00","48.50","100.21","48.40","24.00"
"2025-03-21T18:00:00Z","23.60","6.00","1833.37","3600.00","50.93","98.34","51.79","24.00"
"2025-03-21T17:00:00Z","23.40","8.09","1679.23","3600.00","46.65","97.49","47.85","24.00"
"2025-03-21T16:00:00Z","23.75","7.35","1774.23","3600.00","49.28","98.96","49.80","24.00"
"2025-03-21T15:00:00Z","23.95","8.25","1689.84","3600.00","46.94","99.79","47.04","24.00"
"2025-03-21T14:00:00Z","24.00","8.99","1550.08","3600.00","43.06","100.00","43.06","24.00"
"2025-03-21T13:00:00Z","23.95","13.27","1081.88","3600.00","30.05","99.79","30.12","24.00"
"2025-03-21T12:00:00Z","23.80","10.56","1167.00","3600.00","32.42","99.16","32.69","24.00"
"2025-03-21T11:00:00Z","23.05","11.72","1044.33","3450.00","30.27","100.22","30.21","23.00"
"2025-03-21T05:00:00Z","22.90","10.34","1369.42","3600.00","38.04","99.58","38.20","23.00"
"2025-03-21T03:00:00Z","23.00","9.17","1605.41","3600.00","44.59","95.83","46.54","24.00"
"2025-03-21T02:00:00Z","22.80","10.11","1524.80","3600.00","42.36","99.13","42.73","23.00"
"2025-03-20T03:00:00Z","19.65","8.43","1241.13","3150.00","39.40","93.57","42.11","21.00"
"2025-03-19T18:00:00Z","19.95","9.02","1083.62","3150.00","34.40","95.01","36.21","21.00"
"2025-03-19T14:00:00Z","20.30","7.31","1309.65","3300.00","39.69","92.27","43.01","22.00"
"2025-03-19T05:00:00Z","20.90","8.32","1412.00","3300.00","42.79","95.00","45.04","22.00"
"2025-03-19T04:00:00Z","21.95","9.25","1418.19","3300.00","42.98","99.76","43.08","22.00"
"2025-03-19T03:00:00Z","21.30","7.69","1469.88","3300.00","44.54","96.80","46.02","22.00"
"2025-03-19T02:00:00Z","22.05","8.59","1354.15","3450.00","39.25","95.88","40.94","23.00"
